Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2,FG,FGA,3PA,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19830.0,0.456,13.3,,0.662,0.29,0.137,0.088,0.147,0.338,,0.503,0.618,0.431,0.368,0.424,0.365,,0.53,0.819,,0.046,267.0,,0.247,895.0,,0.251,0.391,,,,,,,,,,,,,,,,,,,,
16.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19830.0,0.442,12.1,,0.748,0.286,0.168,0.12,0.174,0.252,,0.474,0.596,0.406,0.407,0.383,0.347,,0.472,0.828,,0.043,264.0,,0.247,916.0,,0.261,0.379,,,,,,,,,,,,,,,,,,,,
17.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19830.0,0.454,12.4,,0.682,0.334,0.135,0.085,0.127,0.318,,0.502,0.609,0.395,0.434,0.378,0.352,,0.568,0.899,,0.053,323.0,,0.285,1074.0,,0.286,0.39,,,,,,,,,,,,,,,,,,,,
18.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19880.0,0.471,12.4,,0.7,0.315,0.147,0.088,0.151,0.3,,0.52,0.66,0.394,0.418,0.409,0.355,,0.5,0.795,,0.059,386.0,,0.262,1073.0,,0.264,0.352,,,,,,,,,,,,,,,,,,,,
19.0,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19780.0,0.468,12.9,,0.703,0.288,0.145,0.108,0.163,0.297,,0.51,0.652,0.432,0.399,0.399,0.369,,0.516,0.83,,0.044,281.0,,0.252,1050.0,,0.203,0.396,,,,,,,,,,,,,,,,,,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19805.0,0.443,12.0,,0.739,0.313,0.156,0.109,0.16,0.261,,0.479,0.588,0.389,0.423,0.391,0.341,,0.482,0.807,,0.047,297.0,,0.274,1015.0,,0.236,0.385,,,,,,,,,,,,,,,,,,,,
21.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19830.0,0.438,11.7,,0.729,0.32,0.164,0.102,0.143,0.271,,0.474,0.605,0.358,0.391,0.371,0.342,,0.496,0.802,,0.054,333.0,,0.271,1072.0,,0.243,0.382,,,,,,,,,,,,,,,,,,,,
22.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19905.0,0.46,12.4,,0.702,0.317,0.141,0.102,0.142,0.298,,0.503,0.625,0.378,0.419,0.412,0.359,,0.52,0.874,,0.053,326.0,,0.266,1037.0,,0.265,0.363,,,,,,,,,,,,,,,,,,,,
23.0,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19805.0,0.464,11.9,,0.746,0.302,0.17,0.112,0.162,0.254,,0.5,0.636,0.386,0.422,0.42,0.359,,0.526,0.853,,0.051,330.0,,0.249,1007.0,,0.217,0.427,,,,,,,,,,,,,,,,,,,,
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19705.0,0.467,12.5,,0.703,0.294,0.158,0.089,0.161,0.297,,0.505,0.646,0.395,0.423,0.4,0.377,,0.49,0.831,,0.053,341.0,,0.245,976.0,,0.252,0.412,,,,,,,,,,,,,,,,,,,,
25.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19805.0,0.453,12.6,,0.728,0.275,0.165,0.103,0.185,0.272,,0.484,0.587,0.434,0.384,0.429,0.371,,0.484,0.836,,0.037,227.0,,0.238,891.0,,0.233,0.36,,,,,,,,,,,,,,,,,,,,
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19805.0,0.462,13.3,,0.681,0.243,0.185,0.09,0.162,0.319,,0.508,0.678,0.409,0.418,0.416,0.366,,0.521,0.814,,0.056,354.0,,0.214,942.0,,0.276,0.367,,,,,,,,,,,,,,,,,,,,
27.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19705.0,0.436,12.1,,0.756,0.281,0.173,0.119,0.183,0.244,,0.47,0.59,0.405,0.395,0.396,0.331,,0.528,0.823,,0.048,296.0,,0.24,844.0,,0.254,0.33,,,,,,,,,,,,,,,,,,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19780.0,0.444,12.6,,0.714,0.272,0.183,0.097,0.162,0.286,,0.473,0.604,0.393,0.369,0.406,0.373,,0.507,0.874,,0.046,269.0,,0.243,894.0,,0.258,0.417,,,,,,,,,,,,,,,,,,,,
29.0,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19955.0,0.446,12.3,,0.722,0.288,0.169,0.102,0.164,0.278,,0.48,0.611,0.377,0.426,0.388,0.357,,0.45,0.84,,0.055,321.0,,0.233,836.0,,0.268,0.398,,,,,,,,,,,,,,,,,,,,
30.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19755.0,0.462,13.0,,0.711,0.275,0.151,0.108,0.176,0.289,,0.498,0.642,0.404,0.419,0.404,0.371,,0.513,0.807,,0.04,259.0,,0.237,962.0,,0.234,0.373,,,,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,82.0,19828.0,0.452,12.5,,0.715,0.293,0.158,0.103,0.162,0.285,,0.491,0.624,0.396,0.405,0.398,0.354,,0.51,0.836,,0.048,304.0,,0.251,982.0,,0.248,0.377,,,,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.463,11.9,,0.79,0.35,0.113,0.093,0.233,0.21,,0.489,0.6,0.414,0.371,0.407,0.362,,0.531,0.865,,0.058,362.0,,0.271,999.0,,0.269,0.405,,,,,,,,,,,,,,,,,,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.419,13.3,,0.758,0.266,0.137,0.117,0.237,0.242,,0.452,0.604,0.374,0.389,0.357,0.316,,0.516,0.862,,0.041,239.0,,0.216,763.0,,0.259,0.34,,,,,,,,,,,,,,,,,,,,
3.0,Charlotte Bobcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19880.0,0.466,12.0,,0.782,0.336,0.117,0.106,0.223,0.218,,0.497,0.61,0.445,0.401,0.399,0.355,,0.511,0.884,,0.059,346.0,,0.26,966.0,,0.28,0.43,,,,,,,,,,,,,,,,,,,,
4.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.453,12.8,,0.769,0.315,0.087,0.119,0.248,0.231,,0.476,0.56,0.439,0.432,0.404,0.375,,0.529,0.907,,0.046,275.0,,0.249,833.0,,0.276,0.398,,,,,,,,,,,,,,,,,,,,
5.0,Cleveland Cavaliers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.455,12.5,,0.78,0.314,0.12,0.12,0.227,0.22,,0.482,0.596,0.383,0.399,0.421,0.357,,0.527,0.866,,0.049,292.0,,0.25,873.0,,0.254,0.396,,,,,,,,,,,,,,,,,,,,
6.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.443,12.0,,0.822,0.3,0.149,0.13,0.243,0.178,,0.463,0.598,0.401,0.364,0.389,0.349,,0.484,0.831,,0.043,253.0,,0.243,874.0,,0.262,0.359,,,,,,,,,,,,,,,,,,,,
7.0,Denver Nuggets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.457,12.7,,0.766,0.312,0.111,0.099,0.244,0.234,,0.485,0.604,0.387,0.401,0.411,0.363,,0.576,0.874,,0.056,379.0,,0.236,933.0,,0.297,0.384,,,,,,,,,,,,,,,,,,,,
8.0,Detroit Pistons*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.437,12.5,,0.802,0.327,0.093,0.115,0.268,0.198,,0.463,0.568,0.396,0.384,0.392,0.332,,0.531,0.814,,0.047,262.0,,0.26,844.0,,0.232,0.392,,,,,,,,,,,,,,,,,,,,
9.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.468,12.2,,0.778,0.302,0.161,0.108,0.206,0.222,,0.496,0.645,0.398,0.382,0.415,0.368,,0.531,0.885,,0.048,318.0,,0.234,990.0,,0.286,0.409,,,,,,,,,,,,,,,,,,,,
10.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.433,12.4,,0.82,0.288,0.134,0.131,0.266,0.18,,0.447,0.548,0.384,0.413,0.387,0.365,,0.491,0.831,,0.043,252.0,,0.226,743.0,,0.221,0.427,,,,,,,,,,,,,,,,,,,,
11.0,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.454,13.1,,0.77,0.257,0.149,0.122,0.241,0.23,,0.474,0.594,0.42,0.369,0.432,0.386,,0.515,0.891,,0.046,286.0,,0.216,816.0,,0.316,0.427,,,,,,,,,,,,,,,,,,,,
12.0,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.467,11.9,,0.791,0.337,0.126,0.109,0.22,0.209,,0.498,0.615,0.394,0.426,0.414,0.349,,0.535,0.881,,0.053,324.0,,0.259,977.0,,0.256,0.384,,,,,,,,,,,,,,,,,,,,
13.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.445,12.2,,0.782,0.322,0.122,0.111,0.227,0.218,,0.469,0.573,0.388,0.377,0.408,0.362,,0.513,0.854,,0.049,314.0,,0.252,911.0,,0.254,0.386,,,,,,,,,,,,,,,,,,,,
14.0,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.48,12.6,,0.77,0.32,0.111,0.098,0.242,0.23,,0.514,0.645,0.425,0.43,0.416,0.364,,0.522,0.848,,0.054,351.0,,0.247,1044.0,,0.226,0.383,,,,,,,,,,,,,,,,,,,,
15.0,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.468,12.8,,0.769,0.289,0.124,0.117,0.239,0.231,,0.497,0.639,0.417,0.406,0.412,0.369,,0.539,0.875,,0.064,385.0,,0.212,771.0,,0.273,0.389,,,,,,,,,,,,,,,,,,,,
16.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.48,12.2,,0.767,0.341,0.103,0.114,0.209,0.233,,0.509,0.608,0.448,0.395,0.438,0.384,,0.551,0.854,,0.061,360.0,,0.261,951.0,,0.273,0.439,,,,,,,,,,,,,,,,,,,,
17.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.472,12.8,,0.766,0.304,0.113,0.101,0.247,0.234,,0.507,0.654,0.385,0.393,0.428,0.357,,0.571,0.854,,0.058,349.0,,0.229,884.0,,0.255,0.382,,,,,,,,,,,,,,,,,,,,
18.0,New Jersey Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.456,12.6,,0.779,0.314,0.109,0.104,0.252,0.221,,0.48,0.577,0.425,0.406,0.414,0.369,,0.554,0.85,,0.05,299.0,,0.249,850.0,,0.271,0.418,,,,,,,,,,,,,,,,,,,,
19.0,New Orleans Hornets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.46,12.9,,0.765,0.306,0.1,0.107,0.252,0.235,,0.494,0.622,0.415,0.379,0.417,0.351,,0.527,0.855,,0.044,263.0,,0.246,938.0,,0.238,0.42,,,,,,,,,,,,,,,,,,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19880.0,0.474,12.8,,0.763,0.302,0.115,0.11,0.236,0.237,,0.507,0.625,0.466,0.408,0.424,0.369,,0.487,0.864,,0.047,297.0,,0.238,918.0,,0.266,0.366,,,,,,,,,,,,,,,,,,,,
21.0,Orlando Magic*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.446,13.0,,0.79,0.281,0.115,0.134,0.26,0.21,,0.469,0.601,0.385,0.369,0.416,0.358,,0.512,0.899,,0.039,246.0,,0.222,858.0,,0.232,0.403,,,,,,,,,,,,,,,,,,,,
22.0,Philadelphia 76ers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.461,12.0,,0.762,0.347,0.111,0.105,0.198,0.238,,0.493,0.59,0.433,0.366,0.424,0.36,,0.574,0.898,,0.053,316.0,,0.276,949.0,,0.274,0.368,,,,,,,,,,,,,,,,,,,,
23.0,Phoenix Suns*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.456,12.0,,0.82,0.307,0.146,0.125,0.242,0.18,,0.479,0.6,0.38,0.415,0.418,0.353,,0.43,0.765,,0.051,328.0,,0.24,976.0,,0.193,0.424,,,,,,,,,,,,,,,,,,,,
24.0,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19905.0,0.451,12.3,,0.773,0.313,0.132,0.106,0.222,0.227,,0.479,0.603,0.436,0.354,0.388,0.356,,0.508,0.882,,0.058,342.0,,0.235,845.0,,0.276,0.385,,,,,,,,,,,,,,,,,,,,
25.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.466,12.6,,0.762,0.293,0.146,0.101,0.221,0.238,,0.495,0.63,0.433,0.394,0.403,0.373,,0.533,0.879,,0.048,306.0,,0.225,883.0,,0.3,0.4,,,,,,,,,,,,,,,,,,,,
26.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.444,12.6,,0.809,0.271,0.151,0.136,0.251,0.191,,0.468,0.598,0.4,0.414,0.399,0.342,,0.473,0.805,,0.04,237.0,,0.221,781.0,,0.249,0.348,,,,,,,,,,,,,,,,,,,,
27.0,Seattle SuperSonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.461,12.0,,0.779,0.314,0.144,0.115,0.206,0.221,,0.482,0.606,0.389,0.388,0.412,0.385,,0.539,0.908,,0.051,336.0,,0.241,942.0,,0.271,0.386,,,,,,,,,,,,,,,,,,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.458,13.1,,0.744,0.303,0.113,0.098,0.23,0.256,,0.489,0.607,0.43,0.391,0.404,0.368,,0.523,0.887,,0.051,302.0,,0.235,859.0,,0.28,0.382,,,,,,,,,,,,,,,,,,,,
29.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19705.0,0.461,12.4,,0.774,0.321,0.123,0.098,0.233,0.226,,0.491,0.622,0.418,0.35,0.409,0.357,,0.497,0.874,,0.052,304.0,,0.247,881.0,,0.264,0.396,,,,,,,,,,,,,,,,,,,,
30.0,Washington Wizards*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19905.0,0.461,13.3,,0.73,0.282,0.128,0.094,0.225,0.27,,0.489,0.654,0.372,0.35,0.406,0.386,,0.579,0.889,,0.053,338.0,,0.218,821.0,,0.272,0.428,,,,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19803.0,0.457,12.5,,0.778,0.308,0.124,0.111,0.235,0.222,,0.484,0.607,0.408,0.391,0.409,0.362,,0.523,0.867,,0.051,309.0,,0.24,889.0,,0.264,0.395,,,,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.462,13.0,,0.738,0.289,0.148,0.099,0.202,0.262,,0.497,0.629,0.419,0.402,0.411,0.365,,0.533,0.859,,0.044,279.0,,0.235,927.0,,0.258,0.418,,,,,,,,,,,,,,,,,,,,
2.0,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19730.0,0.465,12.1,,0.767,0.317,0.164,0.106,0.18,0.233,,0.5,0.638,0.398,0.434,0.39,0.347,,0.534,0.826,,0.051,315.0,,0.254,983.0,,0.23,0.356,,,,,,,,,,,,,,,,,,,,
3.0,Brooklyn Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19880.0,0.458,13.0,,0.723,0.293,0.165,0.087,0.177,0.277,,0.492,0.626,0.41,0.401,0.393,0.367,,0.513,0.808,,0.049,293.0,,0.238,913.0,,0.241,0.387,,,,,,,,,,,,,,,,,,,,
4.0,Charlotte Bobcats*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19905.0,0.442,13.1,,0.737,0.281,0.16,0.104,0.192,0.263,,0.468,0.598,0.356,0.429,0.392,0.369,,0.492,0.839,,0.034,211.0,,0.236,903.0,,0.218,0.374,,,,,,,,,,,,,,,,,,,,
5.0,Chicago Bulls*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19930.0,0.43,13.1,,0.77,0.271,0.155,0.119,0.226,0.23,,0.454,0.6,0.362,0.409,0.366,0.351,,0.497,0.829,,0.038,240.0,,0.228,821.0,,0.206,0.378,,,,,,,,,,,,,,,,,,,,
6.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19930.0,0.452,13.7,,0.696,0.266,0.147,0.107,0.176,0.304,,0.49,0.65,0.395,0.384,0.391,0.367,,0.59,0.863,,0.045,283.0,,0.206,855.0,,0.257,0.404,,,,,,,,,,,,,,,,,,,,
7.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.464,12.9,,0.717,0.293,0.167,0.095,0.163,0.283,,0.505,0.669,0.386,0.4,0.395,0.359,,0.512,0.841,,0.056,350.0,,0.224,900.0,,0.279,0.365,,,,,,,,,,,,,,,,,,,,
8.0,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.457,12.4,,0.757,0.296,0.175,0.114,0.172,0.243,,0.491,0.633,0.385,0.42,0.402,0.351,,0.509,0.833,,0.052,341.0,,0.23,937.0,,0.263,0.407,,,,,,,,,,,,,,,,,,,,
9.0,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.47,12.6,,0.726,0.313,0.159,0.084,0.169,0.274,,0.51,0.652,0.37,0.391,0.438,0.365,,0.56,0.859,,0.053,335.0,,0.249,1015.0,,0.26,0.395,,,,,,,,,,,,,,,,,,,,
10.0,Golden State Warriors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.436,13.1,,0.761,0.248,0.188,0.127,0.198,0.239,,0.465,0.641,0.358,0.399,0.391,0.344,,0.49,0.847,,0.038,239.0,,0.2,818.0,,0.206,0.396,,,,,,,,,,,,,,,,,,,,
11.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.443,12.9,,0.738,0.265,0.19,0.103,0.18,0.262,,0.475,0.649,0.371,0.398,0.373,0.353,,0.511,0.793,,0.046,313.0,,0.225,944.0,,0.259,0.348,,,,,,,,,,,,,,,,,,,,
12.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.42,13.0,,0.77,0.257,0.169,0.13,0.213,0.23,,0.443,0.558,0.356,0.391,0.403,0.345,,0.471,0.812,,0.042,258.0,,0.211,725.0,,0.204,0.37,,,,,,,,,,,,,,,,,,,,
13.0,Los Angeles Clippers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.441,12.6,,0.743,0.278,0.191,0.115,0.159,0.257,,0.479,0.648,0.397,0.358,0.368,0.332,,0.571,0.83,,0.054,345.0,,0.216,913.0,,0.243,0.384,,,,,,,,,,,,,,,,,,,,
14.0,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19705.0,0.468,12.5,,0.749,0.304,0.17,0.103,0.172,0.251,,0.504,0.646,0.428,0.397,0.392,0.361,,0.554,0.862,,0.059,400.0,,0.244,1084.0,,0.271,0.351,,,,,,,,,,,,,,,,,,,,
15.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19805.0,0.45,13.2,,0.734,0.274,0.164,0.108,0.187,0.266,,0.484,0.625,0.386,0.405,0.409,0.355,,0.489,0.813,,0.043,260.0,,0.217,823.0,,0.239,0.37,,,,,,,,,,,,,,,,,,,,
16.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19880.0,0.457,13.0,,0.704,0.297,0.161,0.094,0.152,0.296,,0.497,0.63,0.427,0.412,0.366,0.362,,0.51,0.853,,0.055,335.0,,0.23,831.0,,0.283,0.404,,,,,,,,,,,,,,,,,,,,
17.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19880.0,0.468,12.6,,0.728,0.316,0.148,0.103,0.162,0.272,,0.5,0.623,0.395,0.423,0.406,0.382,,0.521,0.855,,0.052,308.0,,0.237,928.0,,0.274,0.409,,,,,,,,,,,,,,,,,,,,
18.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.471,12.8,,0.742,0.294,0.16,0.103,0.184,0.258,,0.508,0.674,0.401,0.398,0.399,0.364,,0.506,0.799,,0.052,338.0,,0.224,996.0,,0.264,0.385,,,,,,,,,,,,,,,,,,,,
19.0,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.465,12.6,,0.722,0.31,0.161,0.103,0.147,0.278,,0.507,0.663,0.376,0.42,0.384,0.357,,0.53,0.876,,0.055,335.0,,0.248,986.0,,0.27,0.426,,,,,,,,,,,,,,,,,,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.458,13.0,,0.7,0.305,0.15,0.086,0.159,0.3,,0.496,0.64,0.355,0.395,0.406,0.371,,0.469,0.806,,0.047,276.0,,0.244,921.0,,0.25,0.393,,,,,,,,,,,,,,,,,,,,
21.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19805.0,0.436,12.9,,0.712,0.295,0.161,0.096,0.159,0.288,,0.468,0.591,0.359,0.412,0.383,0.358,,0.526,0.833,,0.051,305.0,,0.229,834.0,,0.242,0.375,,,,,,,,,,,,,,,,,,,,
22.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19955.0,0.456,13.4,,0.741,0.271,0.143,0.106,0.221,0.259,,0.485,0.639,0.39,0.396,0.402,0.371,,0.516,0.874,,0.043,261.0,,0.214,881.0,,0.234,0.404,,,,,,,,,,,,,,,,,,,,
23.0,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.471,13.1,,0.714,0.302,0.14,0.099,0.172,0.286,,0.511,0.669,0.375,0.404,0.407,0.37,,0.581,0.899,,0.054,356.0,,0.235,989.0,,0.274,0.4,,,,,,,,,,,,,,,,,,,,
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.456,12.2,,0.761,0.3,0.189,0.099,0.173,0.239,,0.492,0.639,0.392,0.42,0.387,0.341,,0.478,0.79,,0.046,290.0,,0.236,968.0,,0.238,0.362,,,,,,,,,,,,,,,,,,,,
25.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19855.0,0.451,12.0,,0.791,0.299,0.187,0.109,0.195,0.209,,0.476,0.596,0.385,0.416,0.414,0.355,,0.464,0.781,,0.043,288.0,,0.244,952.0,,0.199,0.395,,,,,,,,,,,,,,,,,,,,
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.461,13.3,,0.728,0.236,0.21,0.099,0.183,0.272,,0.491,0.696,0.416,0.352,0.388,0.38,,0.558,0.838,,0.051,313.0,,0.2,873.0,,0.255,0.403,,,,,,,,,,,,,,,,,,,,
27.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.444,12.4,,0.785,0.27,0.19,0.127,0.197,0.215,,0.469,0.611,0.392,0.394,0.396,0.353,,0.48,0.826,,0.044,271.0,,0.218,844.0,,0.233,0.375,,,,,,,,,,,,,,,,,,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19955.0,0.45,12.2,,0.76,0.28,0.21,0.1,0.17,0.24,,0.478,0.629,0.406,0.377,0.38,0.36,,0.522,0.833,,0.049,286.0,,0.239,896.0,,0.26,0.409,,,,,,,,,,,,,,,,,,,,
29.0,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.473,12.2,,0.76,0.299,0.187,0.094,0.18,0.24,,0.503,0.659,0.402,0.42,0.391,0.376,,0.506,0.84,,0.056,338.0,,0.23,926.0,,0.236,0.431,,,,,,,,,,,,,,,,,,,,
30.0,Washington Wizards*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,20055.0,0.458,13.1,,0.734,0.273,0.171,0.112,0.179,0.266,,0.498,0.648,0.432,0.384,0.405,0.347,,0.54,0.84,,0.043,273.0,,0.223,873.0,,0.243,0.402,,,,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19840.0,0.454,12.8,,0.741,0.286,0.169,0.105,0.18,0.259,,0.488,0.636,0.39,0.401,0.395,0.36,,0.518,0.837,,0.048,301.0,,0.229,909.0,,0.248,0.39,,,,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,82.0,19780.0,0.459,11.7,,0.801,0.306,0.145,0.164,0.186,0.199,,0.485,0.635,0.36,0.392,0.418,0.355,,0.555,0.886,,0.056,351.0,,0.225,856.0,,0.25,0.407,,,,,,,,,,,,,,,,,,,,
